id,price,moonRank,💎 score (%),storeURL,accessories,division,extra,eyes,hair,mouth,outfit,skin
4261,0.964514,1944,74.75,https://magiceden.io/item-details/Bm2MvweT1ftiDNdoDb9XaCJPV9aKvUyUVTcig83dC5HY,green neon bars,dregs,neon katana,goggles,short black and grey,side grin,saiba t shirt,implants
4262,0.58415,2990,69.14,https://magiceden.io/item-details/Db536Y12Fp9CfCWwmhHJzErBpg41TENp97VpmGvGUSzY,none,portside,neon katana,neon green,mohawk,side grin,adventure,toxic
4264,1,2396,70.33,https://solanart.io/search/?token=D47hz1FWEY2TazyEREdihty39WDQxxaJgnz1Fc4ko2EJ,ball earings,industrial,none,emerald green,short purple and black,cyber fangs,rider,default
4272,0.4,3587,65.61,https://solanart.io/search/?token=FpWAzF3BHwr5MLdcPqzv8nx9pGj8NjDxgiqpA4Q9rfxi,green neon bars,dregs,neon katana,neon green,middle part yellow,cyber vampire,rider,default
4277,0.4,3018,70.73,https://solanart.io/search/?token=HPhg71NdShHHgrPGeefZKmcDYC3vQHfb6xELmRYMyMo5,red neon bars,industrial,neon katana,sapphire blue,red slicked back,cyber vampire,saiba t shirt,default
4280,0.9,3295,63.24,https://solanart.io/search/?token=Cmjr5cFZh95WZCw9NEDPCUzWEDoiFHS9pJEJkH7B9Nay,none,dregs,none,goggles,short purple fade,cyber fangs,saiba hoodie,implants
4281,2.75,1585,60.13,https://solanart.io/search/?token=HDbxdePgc67L1UTCVuzvEWvmjq2QnfbedFS8Zq2LjWHx,studs,dregs,none,augmented shades,middle part yellow,oni mask,saiba hoodie,cyan
4284,4.2,1759,44.06,https://solanart.io/search/?token=At8L8FLbMXCrBP8vyj8U8NwgpjQPvQ3bKSRPAnatKJmj,none,night,neon katana,saiba x,short white fade,oni mask,saiba hoodie,gunmetal
4285,15,70,0,https://magiceden.io/item-details/4xw7XWgwZznVUBEkASBAranDpPFzCoqvK7hThm9QgF5V,red neon bars,night,emerald blade,neon green,short black and grey,akuma mask,saiba hoodie,scars
4288,3,3037,44.56,https://magiceden.io/item-details/B2sYFaEiKJVWdW1BLrn5UCZriT1VFeoLygMQsCK8Vpx4,studs,portside,none,sapphire blue,short white,default,rider,purple tattoos
4290,0.823,3608,61.19,https://magiceden.io/item-details/ApSLMhPAAnC9uiipxTwmbS6BDFTJCRumNNkxMMYTfJe5,blue neon bars,dregs,black katana,neon blue,blue spikey short,lollipop,punk,default
4292,3.5,1060,57.36,https://solanart.io/search/?token=7p5irtmxoTdFyXZ17vSAEcmvz55LV8wjAmNcjiJ5PsuL,none,dregs,neon katana,gold diamond,short purple and black,viper mask,punk,default
4296,8,1431,9.02,https://magiceden.io/item-details/8hN7LBYc1SpHH3MsLn28C78ieCc9DXoc3rtLuoamRXHu,green neon bars,portside,none,augmented shades,black top knot,cyber vampire,knight,gunmetal
4299,1.5,4150,49.54,https://solanart.io/search/?token=F83roQowPfY6aSyaxo4Dgscd9rqS8JsQiW6dF4rPPwrM,none,industrial,none,neon green,middle part black and white,fearmonger mask,saiba t shirt,gunmetal
4304,3.33,394,65.05,https://solanart.io/search/?token=Cwx6YxSrHrUmE9khjDGrwH6UropgpCkxutHg54g6erJ8,red neon bars,dregs,double black katana,black and yellow,red slicked back,cyber vampire,saiba t shirt,purple tattoos
4306,0.4,3127,69.75,https://magiceden.io/item-details/8N71et5osQxKoHhNZVu1XAfmpazRNRp2aQCogU7fFoQv,studs,portside,neon katana,black,short purple fade,smoking,tech jacket,scars
4309,0.9,2100,73.99,https://magiceden.io/item-details/Fp9T5gE2bDvxFcxWKAYZCBoSt652DowgKYefauSxbQ1z,blue neon bars,industrial,none,saiba x,short white fade,zomie mask,saiba t shirt,default
4310,0.5,4287,58.3,https://solanart.io/search/?token=BGVcyQo1mnvXHeSQhRbLuaPGH4VX589sBt8AwwyF5NVa,none,industrial,neon katana,neon blue,short firey red,cyber vampire,saiba t shirt,default
4312,0.247,3486,68.05,https://solanart.io/search/?token=4j4TCid3K1NNZTyvqnFquAg7BCTXSnRgS34hkZ4y4FQm,green neon bars,night,black katana,black,short black and grey,default,adventure,cyan
4313,0.9,4411,53.19,https://magiceden.io/item-details/CzqXMgtRNqYVioQswAFHGTtCXD1SzD8umZ1sExnCD4AX,none,industrial,none,neon blue,middle part black and white,default,punk,gunmetal
4324,0.6,3581,63.66,https://solanart.io/search/?token=C9qNTPJbBfw584dpBt5mEcTVLmF4uGqrfd8n7kAa2Kh5,none,portside,black katana,neon green,short black and grey,smoking,punk,gunmetal
4327,0.5,2314,76.07,https://magiceden.io/item-details/A1rqSRaNJmkRPGazFYBh6Ka1iM8NDrD93QywPdgPtf4g,red neon bars,night,black katana,neon green,short blue,smoking,saiba hoodie,cyan
4331,0.5,4443,56.9,https://magiceden.io/item-details/4N25naawoTFW2MTsjiahHE3fiA8QPTDcmhkxsfNuvKyD,none,industrial,none,neon green,short purple fade,default,punk,default
4333,1.33,948,80.07,https://solanart.io/search/?token=EjEB9d3rAEZzKYQMNxukHhUuYwGz1UYFh257aC72F2Ha,none,industrial,black katana,neon blue green,spikey red,viper mask,paladin,gunmetal
4335,0.8,3848,59.26,https://magiceden.io/item-details/8fPke8fSbUKe5TbVWqcdS1iBZphGQyA4Adgs1zvueJvk,none,portside,none,neon green,short purple and black,oni mask,saiba hoodie,gunmetal
4338,0.39,4137,60.75,https://solanart.io/search/?token=GkVA5a95mpQdsgFNoJvVBrcHoyXSCTZHqRfuGQPCxYCY,studs,industrial,black katana,neon red,short black and grey,default,tech jacket,default
4340,1,1090,82.09,https://magiceden.io/item-details/EkuD9uqosLNhpvQX1KSVs6rJ88Mog4W1TcvRConxbNLe,blue neon bars,dregs,coil swords,sapphire blue,middle part black,default,robo arms,gunmetal
4341,15,3120,0,https://solanart.io/search/?token=FKPsv6Bz5w5jx17wVA1mRW39MbyUeYT4Xe59bFyNxuQF,none,industrial,none,augmented shades,short purple fade,default,bruiser,cyan
4343,1.2,2823,64.48,https://solanart.io/search/?token=3kzXxdCuBR4wxxRaf6SGDRQnQjA9ELUn6wUCF5BVurQh,green neon bars,dregs,black katana,neon blue green,white slicked back,default,knight,default
4347,1.75,175,82.82,https://magiceden.io/item-details/Cc8mAF2JPeJRKXAehVVRCCAC8G1hjaSayDDfgkkFfgEE,none,industrial,double black katana,black and yellow,spikey red,oni mask,robo arms,hemi
4357,3.5,1647,52.07,https://magiceden.io/item-details/6Nbbk7VC33ofHkx6Mzjd8hXK3fgQmDPoJKJYZdN2GK9B,kunai,night,none,neon red,middle part black and white,cyber vampire,punk,hemi
4359,3.5,1099,57.01,https://solanart.io/search/?token=CkB1DJeZix5Z8gPtUSfdaKXGVkZQBwwJzb2yMh87Fw1P,none,night,neon katana,neon blue green,blue spikey short,default,lava,toxic
4360,1.5,703,80.57,https://magiceden.io/item-details/3Ak825tXL34fwRznNRE4YU7st61s6gbgAMnBfX1jY1Dr,red neon bars,portside,neon katana,neon green,black top knot,zomie mask,guardian,cyan
4361,5,682,45.76,https://solanart.io/search/?token=4hRdtMyJa5RtLqY9v18z9CHpCAqU8cjuNP3gTffhRN1b,ball earings,dregs,neon katana,neon blue,middle part black,default,monk,scars
4365,1,845,84.29,https://magiceden.io/item-details/GNsLDdxKCB1zT2gzQwooyK5QWkKMF6t1Ab4hoavVALwy,red neon bars,night,neon katana,black and yellow,spikey red,cyber fangs,saiba t shirt,booster
4366,0.8,833,86.4,https://solanart.io/search/?token=7ouxjf8e1CKcwEujgmjFEoAGMwLA8ANvQC4WPYUMVBmy,red neon bars,night,black katana,saiba x,black top knot,radioactive mask,saiba hoodie,scars
4371,25,1360,0,https://magiceden.io/item-details/FrBdWWMzsGjtTwhELhamqpr7Y2NViGpMHJioiZ9KA1W7,red neon bars,night,black katana,neon red,short blue,radioactive mask,tech jacket,green tattoos
4380,5,3750,18.14,https://magiceden.io/item-details/2r5mDc1U9URpqvRaKHnG5c6xNAH4dq1KH2q27LpAYYp1,none,portside,neon katana,emerald green,short blue,default,tech jacket,scars
4389,0.7,549,89.96,https://magiceden.io/item-details/HQbKQfRgoFAMZoGThPJq2hzNqnCXw8dBF46PZUewJqar,red neon bars,industrial,coil swords,night vision,short blue,side grin,rider,cyan
4394,1.2,2735,65.28,https://magiceden.io/item-details/4mH9PBCadU763xkRP2XMvtTTMETiiSVLnFdTimfscEcS,none,industrial,neon katana,neon green,middle part black and white,oni mask,rider,purple tattoos
4403,2.5,1638,62.15,https://solanart.io/search/?token=6giXr8xpzFpZk2qob8ieZwjZk99czvHCizb8iDmFf3H8,kunai,night,black katana,implant,middle part yellow,default,saiba hoodie,gunmetal
4404,0.2,3503,68.36,https://magiceden.io/item-details/7t6fuKH19vEjXoJBjnkqYe2hhqueySFJ78bnfA8Ncxrh,kunai,industrial,none,black,short black and grey,cyber fangs,adventure,default
4408,0.65,4059,58.86,https://magiceden.io/item-details/FvbDGsn9RyTZmVg1dRkM8ZEgVG71rPUSt6xYu2kNtfFr,none,industrial,neon katana,black,blue top knot,default,brawler,implants
4417,0.44,4383,58.04,https://solanart.io/search/?token=8XkXxzfmngU8xtzZ1uBAaK6m75nJcvCjbk7DwkaQ9MSA,none,industrial,none,neon red,short purple and black,lollipop,punk,default
4418,0.39,2170,78.46,https://magiceden.io/item-details/9ukPPJbekk5Juvh1xboxZfEQRQJLFHvbDgGXqfXXWwSp,blue neon bars,night,neon katana,neon blue,short blue,side grin,knight,crimson
4426,2,3598,49.51,https://solanart.io/search/?token=BYbu6CGyqbL3wMy2wnGAcedPUvndb6fhy44amgXuTuae,none,portside,neon katana,neon blue,white slicked back,side grin,robo arms,gunmetal
4429,2,2260,61.55,https://solanart.io/search/?token=EAUSN96bm4jb1GjjBKhSp1sUYipopDVyuf9wN1jx2BkK,studs,dregs,none,candy,short white fade,side grin,knight,scars
4430,2.5,1310,65.11,https://solanart.io/search/?token=BKK7Li6dmN3kSCsLd9yGoV45FyVU8F9jogwe1g3wFX3C,kunai,portside,none,night vision,red slicked back,lollipop,saiba t shirt,primal
4431,3,4236,33.76,https://magiceden.io/item-details/9dSL1xtq8db8QYMiGm4TfW5Eeee8XNPR5Evm3y6iywvZ,none,industrial,black katana,neon blue,short blue,default,saiba hoodie,scars
4437,0.7,1624,80.28,https://solanart.io/search/?token=94KQVde3XaszGMNPhcbXERfBNKdmZ7SoRJzAACB2QBdf,blue neon bars,night,none,rage,short black and grey,lollipop,inquisitor,default
4438,0.6,4044,59.49,https://solanart.io/search/?token=Cg1m94wrTH69TdFEqxZLFyTCgtmqLmEXe4PFJgBzQoWg,none,night,none,neon red,short white,zomie mask,rider,default
4443,0.6,3636,63.17,https://solanart.io/search/?token=HsNRUiWVQqRyVSCvd6HSCMGT56gTw23SGawVT6q1T43F,blue neon bars,industrial,none,neon blue,blue spikey short,side grin,saiba hoodie,crimson
