id,price,moonRank,💎 score (%),storeURL,Accessories,Background,Celestial Accessories,Clothe,Eyes,Face,Hair,Mouth,Skin
6064,5.99,6318,14.65,https://solanart.io/search/?token=EiYPNcraDwQDaKUp11oigUddJo4UiR9TaRohbpGzpoUf,Pain Piercing,Yellow,,Shinto Uniform,Devil,,Ponytail Green,Neutral,Tan
6081,5.95,229,42.47,https://solanart.io/search/?token=DDx559kUXCC51L6UELZbVro6YxVJjpBcEWLwREivuup4,Eye Patch,Purple,,Tanktop Purple,Devil,Fox Mask,Spiky Blue,,Kyubi
6086,4,2398,52.2,https://solanart.io/search/?token=6UWxKtfuVXPHszikgAmdyuxcMyXutoRZtvNLzFh9JUk8,,Green,Hanbok Earring,Jumper Navy,Purple,Bubblegum,Long Black,,Pale
6089,3,1499,66.25,https://solanart.io/search/?token=Aeut3Y9iDhDHNFqT7VFhNGsVm7z4FzzTjJgyiadjbDYn,,Green,Royal Earring,T Shirt Black,Elementalist,,Dragon,Stiched,Tan
6102,2.69,1137,70.98,https://solanart.io/search/?token=DarKHnJbDWeoaGREmdP1Pu9X124DUS4mrs4cXbhfscUp,Rope Choker,Yellow,,Tanktop Teal,Bulls Eye,Noh Mask,Dreads Rose,,Tan Tattooed
6108,0.55,2341,86.96,https://solanart.io/search/?token=5rV1aBkPYa3wo4Kzpeb8GpHEYV7CLbyXKJDKKjXSjLEg,Cheek Bandage,Green,,Arctic Jacket,Fire,Hahoe Mask,Ponytail Black,,Tan
6120,2.9,4127,55.42,https://solanart.io/search/?token=Fem8gUpAhDxFteUJKFrixF5t47HrSEB6nowjbKABjR8K,Nose Scar,Blue,,T Shirt Black,Samsara,Ninja Mask,Spiky Blonde,,Undead
6137,4,3505,47.22,https://solanart.io/search/?token=3WdbSefZ49K65h1o5ntumecC5Z8MhAzXJ4quzXqvdZMM,Cheek Bandage,Yellow,,Tanktop Red,Closed,,Textured Green,Angry,Kaisen
6149,0.985,7130,61.05,https://solanart.io/search/?token=BczGjyeMxHZhJFtszqYdAGU4FFqw5aB9ZMbixn2aMLmg,Nose Bleed,Blue,,Hoodie,Purple,,Dreads Rose,Shark,Pale
6161,2.1,6518,52.65,https://solanart.io/search/?token=5rRUXTXa4Y5KqEXM86sNrgyBMhMJL3mCsJf436YN3UND,,Mystic Red,,T Shirt Red,Fire,Face Mask,Long Teal,,Undead
6181,4.8,7952,19.2,https://solanart.io/search/?token=6yDjyB4hjCPdSwS1Nh1UGMVeuQ1CN8BTs3VQ1B84c2E7,Rope Choker,Green,,Suit Burgundy,Samsara,,Textured Purple,Shark,Tan
6194,5,6124,25.43,https://solanart.io/search/?token=6ndL9jHQFwdjcD8S5xMpLrdzTxN2zCDgawYpZZhgWwUn,Stud,Red,,Butler Suit,Bulls Eye,,Long Red,Fang,Tan
6213,0.9,8146,57.32,https://solanart.io/search/?token=BY5EoC6BQuXqT9HdVXbSa8jKVtnsudtdsGminDCJKW5e,,Red,,Jumper Navy,Bulls Eye,Tengu Mask,Spiky Teal,,Pale
6216,3.2,2153,61.31,https://solanart.io/search/?token=HrexsFqWWeio6Q9BuPCCrMh6TAriRDPXQCh8TuBpKmny,,Yellow,Royal Blue Earring,Suit Purple,Bulls Eye,Face Mask,Man Bun Navy,,Tan
6230,0.489,4257,78.94,https://magiceden.io/item-details/BBVif1z7FZWjE6i7mqxwkCrJAquczjJ7p869m39LyHn8,Cheek Bandage,Purple,,T Shirt Black,Closed,,Textured Rose,Angry,Undead Tattooed
6247,2,7434,49.53,https://solanart.io/search/?token=8ZJDJci19goXd3mmk7j1TzZfJuYcE1zuLdkAHgL6NPoN,Nose Bleed,Blue,,T Shirt Red,Fire,,Textured Green,Goblin,Tan
6263,40,8674,0,https://solanart.io/search/?token=DZWf1RjT9FddpZyDTrmmLW27fYm6DiGtErp7yArMz9kv,,Black,,Shirtless,Orange,,Spiky Blue,Shark,Pale
6278,2.5,3061,64.22,https://solanart.io/search/?token=GTxL7PBuJ8SjQHj4PCkpEAmmQtf59BwuFwr3uXHy2WNB,,Black,Masquerade Mask,Jumper Teal,Bulls Eye,,Man Bun Green,Goblin,Undead
6286,10,1862,0,https://solanart.io/search/?token=4PUfJUed3cCHJE4GQRS8Rkx1jYLpYpQsjwgG3L3C8o7c,,Black,Scouter,Tanktop Teal,Orange,Ninja Mask,Man Bun Teal,,Tan
6289,0.99,2827,80.37,https://solanart.io/search/?token=5QsEg6qF8ExQQ6kEaCbVPA4ELtAnVMuBAQThjHCkGRVT,Nose Ring,Yellow,,Jumper Pink,Galactic,,Long Teal,Angry,Pale
6291,1,1985,84.06,https://solanart.io/search/?token=88s7UzpCAktjdEgC4gGj86uhNDErVCyPHKaBienkudwX,,Black,Ruby Earring,T Shirt Navy,Closed,,Man Bun Teal,Shark,Pale Tattooed
6301,2.5,1885,69.51,https://solanart.io/search/?token=CgG4RFXMFm2NSdPeAYmjBUeHYyBXGJaB6RwYJVKcbpRm,Neck Bandage,Red,,Military Uniform,Orange,Ghoul Mask,Ponytail Black,,Undead
6302,6.5,4110,19.49,https://solanart.io/search/?token=5zVRvh89WAGZqG1hWGSdGth7CLJ49DztnqTRp5QfhLmQ,Neck Scar,Red,,T Shirt Black,Nymph,,Spiky Blonde,Fang,Tan Tattooed
6303,1,8189,56.13,https://solanart.io/search/?token=C8oNz7FdfNqTzUbudideZS1b49jVjiqV3NGYe7zK6B38,,Green,,Skeleton T Shirt,Fire,Tengu Mask,Spiky Teal,,Pale
6342,99,3501,0,https://solanart.io/search/?token=CdNxKzquoEG1Qq8KVpGqYMbGvE8eWBCA3TrocxrFz7LE,Neck Bandage,Purple,,Gangster Jacket,Samsara,,Royal,Fang,Undead
6344,9,4967,0,https://solanart.io/search/?token=JAPp7tGuyoSXRdkNnnXBe6EkHbqixeuvr4X6DoMCjPW4,,Blue,Wu Zhu Earring,T Shirt Black,Samsara,,Ponytail Green,Shark,Pale
6354,0.42,7599,64.59,https://solanart.io/search/?token=ALGn3QGnv3PVBFTFq2Do68qsnRHtZJe4XFaxNKZQ5HmK,X Choker,Blue,,Suit Classic,Bulls Eye,,Spiky Blonde,Goblin,Tan
6365,4,132,62.41,https://solanart.io/search/?token=DygSLLuscFbt5JhPMPwnWLqtPjEwn9zb6uTjW7vHBVxA,,Blue,Tsunade's Necklace,Tanktop Purple,Orange,Snake Tongue,Ponytail Red,,Undead Tattooed
6390,5,5729,27.21,https://solanart.io/search/?token=DMJUy7NnkC5wqnYKQwczAZzCZvdkLBCaLdwsrunc5xNS,,Blue,Parallel Bar Earring,T Shirt Black,Bulls Eye,,Long Cyan,Fang,Pale
6396,1,7647,58.57,https://solanart.io/search/?token=7bnG3X7aoc1sVhEtKgtaEXTRJW8fMdDXMYF5SJ6KzeyA,Nose Bleed,Yellow,,Suit Purple,Fire,,Man Bun Red,Neutral,Tan
6405,4,4255,43.84,https://solanart.io/search/?token=FuW5cyWWjD5bxCrinMBKgerz7yw1SVATLsq74pfTemjg,Nose Scar,Black,,Oni Suit,Purple,,Dragon,Smirk,Pale
6406,3,8808,33.34,https://solanart.io/search/?token=HuNp6yWfLwfhFc8zUthYfBv6JnDSeaDvktcMtqUPrVVp,,Green,,Jumper Yellow,Purple,,Ponytail Red,Fang,Undead
6414,2000,2741,0,https://solanart.io/search/?token=FsenXquqAPEKJtBpTjYc2rUx7N4gMakjSoHp9cNn4ATA,Eye Patch,Green,,Elementalist,Bulls Eye,,Dreads Teal,Shark,Undead Tattooed
6443,1.9,6111,56.49,https://solanart.io/search/?token=A3mLTvgX8p22Ku82EQG6yrVx1Sr8ZCQUcLX6mB5mvjuo,Nose Ring,Purple,,T Shirt Navy,Purple,,Police,Stiched,Undead
6453,0.8,1249,89.38,https://solanart.io/search/?token=E47NT9ifGLCwLJSw6uV5atZYi9urJDzkY41NGuFAaJVU,,Green,Royal Blue Earring,Dark Celestial,Bulls Eye,,Long Black,Neutral,Pale Tattooed
6455,0.5,8542,59.54,https://solanart.io/search/?token=7Ej8yd4r1zsMive72wqHGqG5WnBR4yaYpAMKRrGzmCPH,,Green,,Jumper Yellow,Devil,,Police,Neutral,Undead
6458,4,1802,54.89,https://solanart.io/search/?token=3MN7RpLGazZp1UVcdNW5QGQcCcdeS8nFMpBHryUwcUpX,Neck Scar,Green,,Skeleton T Shirt,Purple,,Dreads Teal,Fang,Kyubi
6480,5,6078,25.63,https://solanart.io/search/?token=8UM9Rs4YpUmVQFWwg9TT5Afku2gMQYrB8GgFb2bbGSTk,X Choker,Red,,Butler Suit,Purple,,Long Cyan,Shark,Tan
6487,6,2241,32.91,https://solanart.io/search/?token=F51AfjFdTNwv94HsHxxenFyFwRR9L2GT8vsNa3oJKerX,,Black,Antique Glasses,Tanktop Red,Samsara,Cigarette,Textured Rose,,Undead
6491,1.5,8432,50.04,https://solanart.io/search/?token=9PfV49i5HnGivNbrgvfTigTFpLUGcPsc3imZTsSSw4nR,,Mystic Red,,Suit Classic,Devil,,Spiky Blonde,Stiched,Undead
6512,1,7177,60.69,https://solanart.io/search/?token=8d4sS361A3eyQAdYCam71cZ7Uj69ztqwA8t58nevtPAm,Stud,Blue,,Tanktop Purple,Closed,,Braided,Stiched,Undead
6518,0.44,8081,62.22,https://solanart.io/search/?token=nWLF4xJvpN5tzLMR1rNkJUqSxWiRtXiNiVnXm9ravk9,,Yellow,,Tanktop Teal,Fire,Ghoul Mask,Textured Purple,,Tan
6521,5,8826,13.26,https://solanart.io/search/?token=J88DZB7ryPb7uKKLPuMh8jrWBBkkUSF741uFtnwEnbQ3,,Black,,Jumper Navy,Orange,,Dreads Red,Neutral,Pale
6544,2,862,79.12,https://solanart.io/search/?token=DUNC3C7anus1Y7oeTgNjmBHdXhM19SHefc8JW5sVXx9,,Red,Dragon Earring,Changpao,Elementalist,,Fox,Goblin,Undead
6552,13,4279,0,https://solanart.io/search/?token=BDMRJG97sZqNhxM55BPZ8ARYCK5vTRMmkBFMgawGEYao,Eye Patch,Purple,,Jumper Pink,Closed,Face Mask,Long Cyan,,Pale
6571,0.6,5772,71.01,https://solanart.io/search/?token=3csGCDdWictSEAaVXWuDBzLLNN3zbgQKKC4oH12qx2je,Oni Talisman,Green,,Elementalist,Closed,,Man Bun Teal,Shark,Tan
6585,0.5,7040,66.3,https://solanart.io/search/?token=GCS3YTmtRY7c7WsYkLge5geB1NzzQMsx8qBaRxhPqm6R,Pain Piercing,Blue,,Tanktop Teal,Samsara,,Dreads Rose,Stiched,Tan
6606,2.1,2321,71.55,https://solanart.io/search/?token=7qvEsonWMhKvDyxhbsWmUWqAUFdTVyv17tp6Tk9Pxci9,,Yellow,Revenger Earring,Tanktop Red,Fire,Cigarette,Textured Teal,,Pale
6611,6,3406,27.66,https://solanart.io/search/?token=uraomWMX7SChmj338eyrzGndvCcoFcKXZzQjqXP4tpJ,Eyebrow Scar,Blue,,Shihakusho,Bulls Eye,Samurai Mask,Ponytail Black,,Tan
6617,2.55,7661,43.01,https://solanart.io/search/?token=DRJKgLTvBccy3bjgkhALNE1E355dJ39bvLL8xfEWNx9m,Rope Choker,Black,,Shirtless,Closed,,Man Bun Green,Shark,Pale
6623,2,8409,45.14,https://solanart.io/search/?token=2kETJH6MkBo9WByHYjXuhh1jDdrEo3Mw9pLiGA996RpT,,Blue,,KAM1 Jacket,Fire,,Long Cyan,Angry,Undead Tattooed
6624,5,210,52.05,https://solanart.io/search/?token=D3H53GS8qi1joyLXcq9rYDmKgLpVkKbTVbvEHFX3n4wH,,Green,Royal Blue Earring,Oni Suit,Nymph,,Man Bun Teal,Shark,Dragon
6627,1.35,3162,75.26,https://solanart.io/search/?token=Sghabk13R8HQ5umAe3RCQMxLfMABQsAHy5dseVrTkcE,Eyebrow Scar,Green,,Suit Teal,Bulls Eye,Samurai Mask,Textured Teal,,Tan
6637,3.15,3856,54.14,https://solanart.io/search/?token=AsH8NEhMSWu8B5KJknnJGdpiUQFgJX3otDdvCCYGhiQ4,Stud,Red,,T Shirt Teal,Orange,Gas Mask,Long Teal,,Undead
6639,4.9,2052,44.76,https://solanart.io/search/?token=HyZ2EhN8PiFXfUVvcUJJ6LGn6EumT2k5YpADYVTodYMW,Bandage,Green,,T Shirt Red,Devil,Ninja Mask,Royal,,Pale
6653,0.95,3584,77.36,https://solanart.io/search/?token=DkEGzLfrLgNjVjEsuLKFJ4NBmGSjZfweRxp5ZNQoe3VK,Stud,Mystic Red,,Changpao,Purple,,Dreads Teal,Neutral,Pale
6662,2,1111,78,https://solanart.io/search/?token=H8H79dGRBz9LAbb9kBVdaxf5WAAicHYCZkXTPqDXeDSf,Ear Cuffs,Green,,Tanktop Red,Nymph,Bubblegum,Textured Teal,,Zombie
6665,420,4169,0,https://solanart.io/search/?token=97krxwt9TteJGjUUeGn3BXUfVqDVdXLpW8frBCuyWvrS,Nose Bleed,Purple,,Shirtless,Bulls Eye,,Textured Rose,Shark,Tan Tattooed
6683,3,5985,46.05,https://solanart.io/search/?token=G3uWDCGFEZ6yKo83AnipTEudAsM4EAQuBMpF4cJMfepN,,Red,,T Shirt Red,Bulls Eye,,Ponytail Red,Stiched,Kyubi
6685,0.5,3525,82.13,https://solanart.io/search/?token=8EhSHgq7pL2QuGgV1NBgrHNscGsLKtUGT5qt4Z6heZYx,Eyebrow Scar,Yellow,,T Shirt Navy,Closed,,Textured Purple,Shark,Zombie
6686,0.47,6245,70.18,https://solanart.io/search/?token=Cpj9ZYHTSGT9oHW1PJmakXjnXdbKD6bDuUzuur8p7UzD,X Choker,Blue,,Oni Suit,Samsara,,Textured Green,Smirk,Undead
6691,3.9,1602,56.79,https://solanart.io/search/?token=BRAxePf6Pchd2zVsCfSnMXttonnSyvcq6QQV8UnXxcWE,,Green,Oni Earring,Tanktop Teal,Possessed,,Goblin,Neutral,Pale
6693,6,5975,16.1,https://solanart.io/search/?token=vycenaodz9wg9qhqLf38qb8sZzuVUqv7nkTU6GZdDxm,,Black,,Samurai Armor,Nymph,Cigarette,Ponytail Red,,Pale
6694,1,2450,81.97,https://solanart.io/search/?token=HeAh3bkV6LeMd8tKFMR4huYRrVKFViphuxHRvfcGhDCL,Bandage,Mystic Red,,Shirtless,Closed,Snake Tongue,Ponytail Red,,Undead
6698,1.98,3727,66.42,https://solanart.io/search/?token=EAM3j7bkJ5mkpScwrZ3sdguN1bvxfpxcB9M2G5yhZjdi,,Black,Rolling Hill Earring,Yukata,Fire,,Ponytail White,Goblin,Undead
6715,2.99,2305,62.72,https://solanart.io/search/?token=83im43LPkXpf6ZGsMTNDvFLpj9GfSvgRhJCDHGNN5K8Z,,Yellow,Oni Necklace,Tanktop Teal,Fire,,Textured Purple,Stiched,Undead
6720,1.25,4247,71.38,https://solanart.io/search/?token=FK1bkWKUzQJjAbaaTK1uZFdWH8ABnYGefCAZpNCFpt5y,Nose Bleed,Yellow,,Tanktop Black,Fire,Snake Tongue,Man Bun Navy,,Pale
6734,0.5,7997,61.99,https://solanart.io/search/?token=GNcfd8uWQkkoJNctLtjjDKP2sv2b9AeegiHNcy6PzDfq,Rope Choker,Purple,,Tanktop Purple,Nymph,,Dreads Teal,Angry,Tan
6742,5.2,197,50.11,https://solanart.io/search/?token=CLZr3QxQfx1nsondCMCvgkweHhb1RCqmiACrFKHTt6Up,Bandage,Purple,,Military Uniform,Fire,Face Mask,Dreads Teal,,Kyubi
6752,5,3306,38.11,https://solanart.io/search/?token=963ESdEScDioDAV8Yx86GCd9govb1p57panuWK83yJXr,Pain Piercing,Yellow,,Gi,Purple,Bubblegum,Textured Rose,,Pale
6754,0.49,5422,73.69,https://solanart.io/search/?token=7vwYsg2zRrgMMaJXPMiU8zb44SP732FgEjYJfAwaog2t,,Blue,Nimbus Earring,Suit Classic,Purple,,Spiky Blonde,Neutral,Tan
6756,0.65,7394,63.21,https://solanart.io/search/?token=2Kc3AKpgm4RfL6WK77AypnccThbXmahMSnFEUrKxMaPB,Eye Patch,Purple,,Jumper Yellow,Closed,,Long Cyan,Stiched,Undead
6757,2,2562,71.46,https://solanart.io/search/?token=6JZkDV2G6VX3gL5U9Yb5iNND5kDgcXWpK5Lw89XHnQwc,Neck Bandage,Green,,Tanktop Purple,Devil,Tengu Mask,Goblin,,Pale
6760,2,4176,64.2,https://solanart.io/search/?token=96n2yVXviL3dkLqzcgZbHUwBdfa43ivKFW1ds8cMG8ae,,Yellow,Ruby Earring,T Shirt Black,Bulls Eye,,Zero One,Neutral,Pale
6774,1.45,8819,48.79,https://solanart.io/search/?token=4CsYt3CepC5M1RbrcAsB9BmdeBWoa1JwaLCWPkREAoQe,,Purple,,Suit Purple,Bulls Eye,,Ponytail Green,Neutral,Undead
6776,1,8249,55.86,https://solanart.io/search/?token=38jCgYsbtX2whFzaFr7ydzaVB2myQszw4AwEd68r5qWD,,Yellow,,Montsuki,Possessed,,Ponytail White,Goblin,Tan
6786,1,2406,82.17,https://alpha.art/t/F5FN2xR1NPCgwBs6jzk8LukZnV2RS2MHENg5S47JS7iX,,Black,Rolling Hill Earring,T Shirt Navy,Orange,Snake Tongue,Long Black,,Pale
6795,4.99,3397,37.81,https://solanart.io/search/?token=BHMPa8QvoZigYiBd9hGWr71hgkzLXtY6PytWhd5HnDEu,,Red,Rolling Hill Earring,Slayer Uniform,Purple,,Braided,Shark,Pale
6796,3.2,3578,54.89,https://solanart.io/search/?token=8TFRAGkQ5JxJ1eiKuyFAiaSeUft6oZP9iphWHDbpRhbN,Cheek Bandage,Black,,T Shirt Black,Orange,Fox Mask,Ponytail Red,,Undead
6801,10,3200,0,https://solanart.io/search/?token=2hJuSKZRY3wbwAGDXgbEoQDxEXbXtmd7hBoZTFhAcfQG,,Blue,Royal Blue Earring,Dark Celestial,Samsara,,Braided,Shark,Pale
6802,40,4167,0,https://solanart.io/search/?token=G65FBNzs2ViFGcVZeiHaavqEynVyQMeWNZsrQWx9yRQA,Neck Bandage,Blue,,Emperor Suit,Fire,,Ponytail White,Goblin,Tan
6804,7.77,4908,3.2,https://alpha.art/t/2nugxYWYhGMnMog4Ysiyqbjrr2gk5BnpZsMDRgvGzHwd,Cheek Bandage,Blue,,Jumper Yellow,Odd Eye,,Spiky Blue,Neutral,Pale
6813,2,7241,50.4,https://solanart.io/search/?token=GDun7wAJudaXasGiQM45p5YQkNFfTHbGJxxEKRxxNgVc,Bandage,Black,,Ninja Vest,Orange,,Textured Rose,Goblin,Tan
6822,25,3213,0,https://solanart.io/search/?token=6gWr1dDcYaqUVRftUMSnHNtCauVwP41F6ecjYBW1kY9t,Pain Piercing,Red,,Suit Teal,Closed,Samurai Mask,Man Bun Navy,,Undead
6849,0.82,5702,69.13,https://solanart.io/search/?token=6j1g1P8nuHu7A4umPK99Fpx3eCYeVkbEHSFTpAUt416r,Stud,Mystic Blue,,Jumper Teal,Purple,,Man Bun Teal,Shark,Undead
6852,3.98,4425,43.28,https://solanart.io/search/?token=CSqktiDaJNCxCqSAySA5N6iwMBEZRvF3nfvhH7zHLhMa,Eyebrow Scar,Yellow,,Tanktop Black,Purple,Bubblegum,Textured Rose,,Pale
6854,1.77,3113,71.28,https://solanart.io/search/?token=6G3yS8cvqLihswbs3YjyWgm2PkkjoRGvmRry2n6FEG7M,Neck Scar,Green,,Gi,Devil,Snake Tongue,Ponytail Green,,Pale
6864,5,1293,47.18,https://solanart.io/search/?token=CfyyqBGeAbGethNsbcoh1aoKQDBY8bVbXkAVN2AoTbHp,,Black,Wu Zhu Earring,Raijin's Robe,Possessed,,Ponytail Black,Stiched,Undead
6870,1,4591,72.33,https://solanart.io/search/?token=9YtRejQj4QvBwk1rNmV7ATgai7dSRZQkmGBLFEKyVkd8,Eye Patch,Green,,KAM1 Jacket,Fire,Snake Tongue,Man Bun Teal,,Undead
6873,2,2276,72.75,https://solanart.io/search/?token=4C2dsd4UAopv5rPYK4JepefuJoGT6wCVNimTSNvPMg3T,,Black,Cat Mask,Samurai Armor,Devil,,Long Cyan,Goblin,Undead
6878,149,40,0,https://solanart.io/search/?token=D8eNPigonRJjqzeDEXQjJnDFK5HuQHbfU1Yk1RdsJiff,,Mystic Red,Wu Zhu Earring,Jumper Navy,Bulls Eye,Gas Mask,Police,,Tan Tattooed
6883,10,127,2.43,https://solanart.io/search/?token=5gqj2TJSe57FKRiM7t4q8FyQUVEEDsB5sey4oziawGAm,,Green,Masquerade Mask,Raijin's Robe,Odd Eye,,Textured Purple,Smirk,Undead Tattooed
6893,12.5,8862,0,https://solanart.io/search/?token=2A8vrsMKDxvJNBFux3BawJgWxsXDAfgkwDVUFynyn9u6,,Yellow,,T Shirt Teal,Samsara,,Dreads Rose,Neutral,Undead
6895,0.34,7464,65.99,https://magiceden.io/item-details/3f5gVPHDU63hhuhsLscp21s2J5dXEiUsgZVUYaUNR8ie,Neck Bandage,Green,,Suit Teal,Devil,,Textured Green,Goblin,Undead
6899,0.37,7713,64.57,https://magiceden.io/item-details/ACswf6nEwyp2JHFrqHRZ26MnAdnL9FKtFph5DWvVc7GC,Neck Bandage,Black,,Jumper Teal,Closed,,Textured Green,Angry,Undead
6901,0.5,2987,84.55,https://solanart.io/search/?token=4w7Lfcpmw4k8UUpvWdNLgPLfw8EZ9guGXuXjTGBzDDjG,Cheek Bandage,Red,,Tanktop Black,Samsara,,Dreads Red,Smirk,Zombie
6905,2.5,715,74.78,https://solanart.io/search/?token=3p7FttE4y1XeW3DtopJjhy6sq2tCHn5Biv7StMJfGewJ,X Choker,Yellow,,Jumper Pink,Closed,Fox Mask,Spiky Blonde,,Zombie
6913,30,2422,0,https://solanart.io/search/?token=7u8is59S2AwmxqHsxihHvYeXrLkuUsJz1UVWWsxC5NjT,Rope Choker,Mystic Blue,,Suit Purple,Purple,Face Mask,Man Bun Navy,,Undead
6917,2,2612,71.24,https://solanart.io/search/?token=H5AwMgUWGNRUuwsC1qhdefg1DRv6Gmoyv2y3qmXdxio3,Neck Bandage,Mystic Blue,,Shirtless,Purple,,Long Cyan,Smirk,Pale Tattooed
6926,1.5,6349,59.41,https://solanart.io/search/?token=EZeYngAqTxDHZWk2dRBmCzX4UEdjjS9MDmnc49RkJ2hC,Stud,Black,,Gangster Jacket,Devil,,Man Bun Red,Fang,Undead
6929,3.95,4792,41.92,https://solanart.io/search/?token=7x8tKEdhFjtfSoLDg5Kt17BnoabZYjnF1Qj9kTkM4KEz,,Blue,Scouter,Tanktop Teal,Orange,,Man Bun Teal,Stiched,Tan
6932,34,1429,0,https://solanart.io/search/?token=FSHX5X5MR3USujpXse9RjTnURXa21eyLvJ45r3UzSMd,Ear Cuffs,Black,,Tanktop Black,Bulls Eye,,Textured Teal,Angry,Dragon
6935,25,491,0,https://solanart.io/search/?token=GstSyaPiJm3BCoUnowEmERD9BEHMf9r8GwdwbrfXSdwr,,Purple,Royal Earring,Emperor Suit,Orange,,Dreads Purple,Angry,Pale Tattooed
6947,1.6,4489,66.79,https://alpha.art/t/9X3XKZ3DYMvwwKGt6h3pZW5CQ19qxzH8F74oPQK5ZiiH,Eyebrow Scar,Green,,Jumper Yellow,Purple,Cigarette,Man Bun Red,,Tan
6951,1.2,626,88.18,https://solanart.io/search/?token=5jiFjBXETkXCt9cjJcR6E3Tk9XGs8tEE1FNyRuYhjb77,,Blue,Royal Blue Earring,Suit Purple,Possessed,Bubblegum,Spiky Purple,,Pale
6952,3.5,7671,33.46,https://solanart.io/search/?token=HYnd34qT5v5NfzRuw63MQvQ56ypstWYW69y3z2fcBS94,Ear Cuffs,Black,,Jumper Navy,Nymph,,Ponytail Black,Goblin,Pale
6959,1.5,2253,77.86,https://solanart.io/search/?token=ER8BT82R8uLoodQwqHoSPDfq2LQP5Y7qTsrF3xTpPMGP,Bandage,Green,,Celestial Suit,Samsara,,Long Black,Fang,Zombie
6962,1.9,5599,58.79,https://alpha.art/t/6D27zTnT55JbDpkM8eNGNpWPZV6ytwNEue2L1dqe5UVy,Celestial Choker,Yellow,,Shinto Uniform,Devil,,Man Bun Teal,Neutral,Pale
6965,0.5,8520,59.64,https://solanart.io/search/?token=GBc1SnSrh4UvDYiJogFebXbZnXiHVqLmnXGWKeH8afyF,,Purple,,T Shirt Red,Bulls Eye,,Police,Stiched,Undead
6975,2,332,81.51,https://solanart.io/search/?token=DacSyZkkWMjXxdpZkiCsBuAfLiWBR8pakNTSWw1qjmio,,Yellow,Dragon's Fang,Oni Suit,Odd Eye,,Man Bun Red,Shark,Tan Tattooed
6976,1,1625,85.68,https://solanart.io/search/?token=6P4HB9rD5fbvAroFZsYyTNHct3NPzfMCzimCquvYrZ9G,Pain Piercing,Mystic Red,,T Shirt Red,Closed,Fox Mask,Long Black,,Pale
6986,1,5710,67.29,https://solanart.io/search/?token=GmThqWuyPgeXR7GHvi7C769tV2qZLaKJd9aCLEnBohSt,,Green,Dragon Earring,Tanktop Black,Bulls Eye,,Man Bun Red,Angry,Pale
7015,1.5,6620,58.19,https://solanart.io/search/?token=HTxQGuuVQNxwfQ8pJnkgPd78e73qFTsUxATPnMSUByMf,Celestial Choker,Purple,,Hoodie,Fire,,Ponytail Green,Smirk,Undead
7016,6.2,2699,28.85,https://solanart.io/search/?token=3HaA47ev6jMCpurteNdXemW2eW3BFhwLomkbMaoAo3Xm,,Black,Silver Earring,T Shirt Navy,Elementalist,,Dreads Purple,Stiched,Undead
7019,6.6,978,32.6,https://solanart.io/search/?token=4DQr8ekeqzhb57CrdPuqQokLbg1YQzkhKtaEgKDDt9iE,,Green,Emperor's  Earring,Tanktop Teal,Bulls Eye,,Samurai Bun,Smirk,Undead
7023,0.409,7301,66.04,https://magiceden.io/item-details/3UCEtqBNQhENrmH2LGU1oqcgx84L8ufd57ihLFTr79Q7,Oni Talisman,Blue,,Tanktop Purple,Fire,,Long Cyan,Angry,Tan
7024,32.400002,4560,0,https://solanart.io/search/?token=B4jH6UuhvAWt2GXKb2Ho9hDAZnDWXAg7ToPvKzDuaTci,Neck Bandage,Yellow,,T Shirt Red,Orange,Snake Tongue,Spiky Purple,,Undead
7025,2,687,79.91,https://solanart.io/search/?token=HCE3hGkakUZZFS4gnzvHkmnBYoozS83tr3AwJKpYkjzc,Rope Choker,Purple,,Suit Classic,Purple,Samurai Mask,Man Bun Green,,Kaisen
7036,3.33,7597,35.49,https://solanart.io/search/?token=3pwBSnM2dqK3gHu5t8KRSuq1ENzdSDjSZTsFACDBxcQ2,Nose Ring,Black,,Skeleton T Shirt,Nymph,,Dreads Purple,Shark,Undead
7037,777,4545,0,https://solanart.io/search/?token=6vQuLcgYH8TxAgfPegz4bFJyzaAfFdHt1XvSp2k6rDEZ,Nose Ring,Blue,,Tanktop Teal,Devil,Cigarette,Spiky Blonde,,Undead
7044,1.7,3613,69.73,https://solanart.io/search/?token=CH7GeUtk1fuYk4zb6fLEDjpmcqd4oHSPJpPw5BqBKUm4,,Blue,Nimbus Earring,Montsuki,Samsara,,Spiky Purple,Shark,Tan
7063,5,4251,33.86,https://solanart.io/search/?token=A45kmRBgeMo9zRCu7TTNvp6f1kZPt2N5PvRwHLJYExUC,Neck Bandage,Red,,Suit Classic,Purple,Cigarette,Spiky Purple,,Pale
7064,1.25,3665,74,https://solanart.io/search/?token=6FaP1h7TMsfFGtNgjarMdNKDA5XzdSmuqY9eDmfpBEsL,Eyebrow Scar,Yellow,,Shirtless,Fire,,Man Bun Green,Goblin,Zombie
7066,1.99,3363,67.96,https://alpha.art/t/EgtD4fFre1rtcJMyDtaDAtQbb51MhHzZZkj8ufbuzPNa,Bandage,Black,,Suit Burgundy,Samsara,Noh Mask,Man Bun Navy,,Undead
7070,2.99,7006,41.56,https://solanart.io/search/?token=9rGMs4UCQD8KiVtxSNwwbvuke6G8WoYqC8VziHENQd9o,Eye Patch,Green,,Jumper Teal,Samsara,,Braided,Smirk,Tan
