id,price,moonRank,💎 score (%),storeURL,BACKGROUND,BODY,EXALTED_STAT,FUR,GLASSES,HEAD,IDEA_CREDIT,MOUTH,❤️
7857,6,5746,41.58,https://solanart.io/search/?token=7d7Tygik8HWieu4kb7STdbdmz85H8MNgdcRdyq1oJQDM,Green,Bumbag,,Green - Smirk,No Traits,Degen Service Hat,,War Medal - Smirk,5
7877,3.6,9615,54.66,https://solanart.io/search/?token=3yZ7mZJoNPdm3AuHsVyXPs7Cs6FgNVfAkDCVNvjsitXv,Purple,Open Shirt,,Scarred Purple - Smirk,No Traits,Plunger,,Rat Tail - Smirk,3
7885,5,2682,60.23,https://solanart.io/search/?token=D8AUKzav6JRFGhzKaEsE4FwY5jeqKREiaBFcfozQQiDe,Purple,Leather Jacket,,Purple - Grin,Designer Glasses,Road Cone,,Lollipop - Grin,3
7886,6.9,11035,17.65,https://magiceden.io/item-details/3z7mwRUcKz34QssS1PdmYFfHeUHQHPGaz7v9wMPGrvvQ,Yellow,Turtle Neck,,Brown - Smirk,No Traits,Sombrero,,No Traits,6
7902,99,13177,0,https://solanart.io/search/?token=5vujG5zKAVsdMXxrGRABvTtoRnYU6PcKBhTeuqpACzmK,Black,No Traits,,Black - Grin,Trash Vipers,No Traits,,No Traits,3
7905,3.1,8946,61.54,https://solanart.io/search/?token=AWLcwmfJ9Z1rmrCTEG6vJX2EE3ztPBVKjSCfQbG2HN82,Green,No Traits,,Green - Smirk,No Traits,Takeout,,War Medal - Smirk,3
7944,176,1115,0,https://solanart.io/search/?token=7wEwiVUK8S1CdTK3NCwLS1voDXxR7V49HHVc6PBQAfpx,Black,Admiral,,Scarred Red - Smirk,Reading Glasses,Boot,,No Traits,5
7948,13.13,4851,0,https://solanart.io/search/?token=J9fztcd3RBznwnqbRXfkvDfcyp6DJMvDYMrsn9nxJH9L,Purple,Fishing Vest,,Scarred Purple - Grin,No Traits,Pot,,Smashed Bottle - Grin,3
7950,25,8031,0,https://solanart.io/search/?token=FsryKFosadSfpGHNrnHMH5ev7PH5xzKZou9NMTfHa9do,Yellow,Mummy,,Brown - Smirk,Designer Glasses,Cardboard Box,,No Traits,3
7954,23,8520,0,https://solanart.io/search/?token=BuWjsx7fhrLYB24F9Mj8paEcrf15EJjBeVa8TXjNGCWL,Yellow,No Traits,,Antique - Smirk,No Traits,Headband,,Bird Foot - Smirk,3
7955,6,10829,27.23,https://solanart.io/search/?token=6iwWD8ZcYueBmyAzAkbRY7GEGvE6KogT53vs4H4rACtv,Black,Bumbag,,Blue - Grin,No Traits,No Traits,,Smashed Bottle - Grin,6
7968,4,9687,50.45,https://solanart.io/search/?token=s3qFzmWMJAxRSH7ZFpmUa3ic6Syt7P9BkVVJEPzVmzy,Blue,Xmas Sweater,,Blue - Smirk,No Traits,No Traits,,Cigarette - Smirk,3
7972,4,6223,60.23,https://solanart.io/search/?token=43Mpx3DBJ6LExXgnvVjx56uWgBgDXRno3u6VLfgidm4h,Yellow,Chain,,Scarred Purple - Smirk,No Traits,Cardboard Box,,Bird Foot - Smirk,3
7978,2.69,11072,59.64,https://solanart.io/search/?token=89jTH4WoGbwAzu95NDwSJDGjiNFwmGiCCiTRryPTbbFu,Green,No Traits,,Green - Smirk,No Traits,Tomato Soup,,Match Stick - Smirk,3
7986,3,6528,69.37,https://solanart.io/search/?token=9xvT9xES5sXvxo45G8d8Z9pdChNysnkWeSWKtfEPQZg3,Blue,Hockey Pads,,Blue - Smirk,No Traits,Paper Bag,,Burnt Spoon - Smirk,3
7990,2.5,12004,58.91,https://solanart.io/search/?token=2yu6VFGWBUCaS9dqSoPKt5Zp8VjZyA8G93AuEetEwXUM,Black,Football Jersey - Blue/White,,Black - Grin,No Traits,Trash Lid,,No Traits,6
8002,6,2188,51.62,https://solanart.io/search/?token=2vr22paAgQbN247ou8pfPKhSsrKrBU5aURTudGEPQwoV,Black,Bumbag,,Black - Grin,Designer Glasses,Plunger,,Cigar - Grin,3
8012,25,10133,0,https://solanart.io/search/?token=5xCY9jiHwsh9sF3MTuHbqAjFXmatWhVzotqL4u5UqExj,Purple,No Traits,,Purple - Grin,Trash Vipers,No Traits,,Lollipop - Grin,3
8016,3,12094,53.66,https://solanart.io/search/?token=6A1C9Q5Mm24PJxsS3NKJZJbfGcPSuq4g2CEZwpPe2KWy,Black,Football Jersey - Red/Blue,,Black - Grin,No Traits,Trash Lid,,No Traits,3
8045,3,5900,71.14,https://solanart.io/search/?token=EXTEaUiUvRym9riFLPTS96nq1Qk24P3uJW96NLLUJhXS,Green,No Traits,,Green - Grin,Designer Glasses,Belt,,Acid - Grin,3
8058,6,2913,49.58,https://solanart.io/search/?token=3Qzxn4PVkvo8DfbemRVG3VhutNk8hcS92K69FGzEH3Vi,Yellow,Knitted Vest,,Brown - Smirk,Designer Glasses,Sombrero,,Bird Foot - Smirk,3
8064,5,1920,62.38,https://solanart.io/search/?token=a8d1oUfLtm1bfRdi5VnB3jEDTjJ4bSyDAecoA4Kk2qv,Black,Bumbag,,Scarred Black - Grin,Designer Glasses,Pirate Hat,,Dynamite - Grin,3
8079,3.7,11028,49.67,https://solanart.io/search/?token=FjJizAFb53g4Tvm2Y3oHtfdNkFEyXyXgrWYna8sAp793,Yellow,Slav Jacket,,Red - Smirk,No Traits,Trash Lid,,No Traits,6
8129,9.9,7375,0,https://solanart.io/search/?token=GwUAbt27LzRYEfLLLJGVQ1GRyR5MV2m2KNE3WiGWnDiY,Yellow,Degen Service Polo,,Scarred Brown - Smirk,No Traits,Flat Cap,,No Traits,3
8200,5,8481,43.86,https://solanart.io/search/?token=GnPE7QLwugCrmwKqCpD5HVHZXZjNYrNHQet3BddjGAhb,Purple,Toga,,Scarred Purple - Smirk,No Traits,Pandos,,No Traits,3
8202,25,14003,0,https://solanart.io/search/?token=8rcfSRB58BNqHhfB7b4vCvcrisWMLypYme5snPzEHULS,Black,T-Shirt,,Black - Grin,No Traits,No Traits,,No Traits,3
8216,5,5783,51.47,https://solanart.io/search/?token=555xy7zspVutuWEJCd2tuAoRGzRiz9HdK2ypbceEQ2tq,Blue,No Traits,,Scarred Blue - Smirk,No Traits,Beret,,Joint - Smirk,4
8240,3,11346,55.77,https://solanart.io/search/?token=hMKRFz2YVP8nTx38k5adjpVrtMdvZn8AcJRc1MVyVSr,Purple,Football Jersey - Red/Blue,,Purple - Grin,No Traits,Lampshade,,No Traits,3
8253,6.9,8301,25.37,https://solanart.io/search/?token=393R5aVegsFYhsyK1onyM4zUC8rgsSpzpuyUG5mUfViy,Purple,Engineer,,Purple - Smirk,No Traits,Tamberine,,Bird Foot - Smirk,3
8257,50,6786,0,https://solanart.io/search/?token=HV16P3x7vYYNYu14ECCuphg9K9zc6oqMtjQGfCTJftbm,Blue,Fairy Wings,,Blue - Smirk,No Traits,Beanie,,No Traits,3
8258,3.1,5416,71.51,https://solanart.io/search/?token=3iydS958jGwzJmLXepJde93q7NxKGX8PCqvs6ffB26ue,Purple,Open Shirt,,Scarred Blue - Grin,No Traits,Trucker Cap,,Smashed Bottle - Grin,3
8259,50,880,0,https://solanart.io/search/?token=79YS498yVdBKbW1ixjs85jeeUvV65bFTdMoGFEhjYSPi,Yellow,Knitted Vest,,Brown - Grin,Trash Vipers,Trucker Cap,,Dirty Fiat - Grin,3
8269,240,489,0,https://solanart.io/search/?token=9B7JvvTkotzFWAMYB83hUJomT6au5hocT1QBUkWmFLw2,Yellow,Spacesuit,,Scarred Brown - Grin,Swimming Goggles,Trash Lid,,Lollipop - Grin,6
8283,23,12073,0,https://solanart.io/search/?token=6maGGd9DiWVJ4C7bCXXGtDEGVRbzKH17ybMbmZixSLWo,Green,No Traits,,Scarred Green - Grin,No Traits,Trucker Cap,,Lollipop - Grin,3
8293,25,12552,0,https://solanart.io/search/?token=GuEL2b27hd95Z3cjMSRnT8nCD4zV1QUbgzrZwsXmc9fX,Yellow,T-Shirt,,Brown - Grin,No Traits,Ice Cream,,No Traits,3
8304,11,998,4.98,https://solanart.io/search/?token=9MWqsymNQtuHHs6VbUUzqRNpsiqvtmFWxzpd4PyNGdXu,Blue,Open Shirt,,Blue - Smirk,Snow Goggles,Road Cone,,Rat Tail - Smirk,3
8329,1250,153,0,https://solanart.io/search/?token=Eo5UGc5h4E4Cdktx1LTVHDNnLBLkQ2oXfKh7BoLE8bRN,Black,Admiral,,Zombie - Grin,No Traits,No Traits,,Cigar - Grin,5
8337,420,85,0,https://solanart.io/search/?token=2o9JRs7pm6YNtMuxypKD6uuPQvtjZYrWC7t5ysg4sEqA,Blue,Prom King,,Blue - Grin,No Traits,Crown,,Dirty Fiat - Grin,5
8385,3.5,11980,48.98,https://solanart.io/search/?token=DcRGMqngKnPKcEoapRVEEXXEyv9bpBHW1V2fBW44mqxa,Yellow,Bumbag,,Scarred Brown - Smirk,No Traits,No Traits,,Bird Foot - Smirk,3
8395,3.7,2451,73.88,https://solanart.io/search/?token=7x18rhgvPADk2Wei3mnmANNiKRD5Tn5AcSLEzYKj3mef,Yellow,Engineer,,Brown - Grin,Reading Glasses,Pandas Pickles,,Bone - Grin,3
8416,24,13389,0,https://solanart.io/search/?token=AJcShRzYz3oUaBHoeJ1kHGEjRrtuMJAf8wacAZMY1RAo,Blue,Chain,,Scarred Purple - Grin,No Traits,No Traits,,No Traits,6
8451,3.5,5734,66.61,https://solanart.io/search/?token=7otHaupSjcjj6nYMybG5942KfaoRMJjMkR2va7UEqYWJ,Green,T-Shirt,,Scarred Green - Grin,No Traits,Road Cone,,Bone - Grin,4
8459,5,9966,39.67,https://solanart.io/search/?token=BBuXvLJZS6kBUuu7f6EmfLhxKSY3R9LUGfDpa7HRDZqg,Red,No Traits,,Scarred Red - Grin,No Traits,Headband,,Bone - Grin,3
8464,3.5,8478,58.87,https://solanart.io/search/?token=H7EhtgWj1SkPevHysZ9vq2yAusg8Sfb6T5jBUheeJZcV,Red,Singlet,,Red - Smirk,No Traits,Boot,,Burnt Spoon - Smirk,3
8481,4.5,3128,63.97,https://solanart.io/search/?token=DwMXMMpUutq5TtD6VdCs3vykj2LhkgzBuF8H2LxwABsW,Green,Toga,,Scarred Green - Grin,Designer Glasses,Pandas Pickles,,No Traits,3
8519,2.5,12028,58.84,https://solanart.io/search/?token=4xMNvv32C23DUFe4dRPKQAp4SigsUruuZX28VP6DTiPV,Green,No Traits,,Green - Smirk,No Traits,Paint Can,,Cigarette - Smirk,3
8563,6.9,13215,11.49,https://magiceden.io/item-details/FtPWZRezJyR5ztakCzrWyz7jRvWnr8HCUkRGgp9XitV2,Black,Denim Vest,,Black - Smirk,No Traits,Belt,,No Traits,3
8574,12.5,709,0,https://solanart.io/search/?token=3upEwejqDjWCekVDMPDCXZmkhFDubSKDgpNWAzhz7bjv,Purple,Fairy Wings,,Purple - Smirk,Swimming Goggles,Pandos,,Crayon Shiv - Smirk,4
8590,30,14169,0,https://solanart.io/search/?token=8xyZbPY9tQwddUQf78vfoor1CY93fTuXC1XruxQti3EW,Purple,No Traits,,Purple - Grin,No Traits,No Traits,,No Traits,3
8594,55,10206,0,https://solanart.io/search/?token=AmgVzV65Qirpn7SjgnkC2yqbxh7DFXC5kVzH97RCRfs,Green,Denim Vest,,Green - Grin,No Traits,Paint Can,,Lollipop - Grin,5
8626,4,3828,66.99,https://solanart.io/search/?token=BZXVovknnHb6JZTj8z2zaiSNRUeQ8AXW7WaN4k91pEWa,Purple,Denim Vest,,Purple - Grin,Reading Glasses,Boot,,Bone - Grin,3
8638,4.2,3718,65.3,https://solanart.io/search/?token=Eg7EjhEtcMHvxnu9soGPBsE4kUYj16LmkUNmLPbHvEa1,Yellow,Football Jersey - Blue/White,,Scarred Brown - Grin,No Traits,Ice Cream,,Acid - Grin,3
8649,13.99,8930,0,https://solanart.io/search/?token=9iWzCj3Auku9a9zYJngGpDLxEPfZhXDhzTds7amWMdUz,Blue,Knitted Vest,,Blue - Grin,No Traits,Belt,,Lollipop - Grin,5
8667,8,6128,20.5,https://solanart.io/search/?token=71LG5FTg7ug7dSSYz3LB6T2eGBgGf4bzpdV9nkMGXne7,Blue,Knitted Vest,,Scarred Blue - Grin,Reading Glasses,Road Cone,,No Traits,3
8677,4.95,14042,28.66,https://solanart.io/search/?token=5N2zsu8k8AuLtUuFbYDfV5e2cy9oeq1xKUyeSfVMmBon,Green,No Traits,,Green - Grin,No Traits,Trash Lid,,No Traits,5
8698,3,10038,59.46,https://solanart.io/search/?token=8s6yqd1q1VWErafMWopE9nCvLdPx5itM5Wk15ihXjELH,Purple,Denim Vest,,Scarred Purple - Smirk,No Traits,Plunger,,Match Stick - Smirk,3
8701,6.9,8232,25.56,https://magiceden.io/item-details/9t3dsU63S5QkDkjbvJqSrsRbkNZvTau6Ked3pjCwE42E,Purple,Singlet,,Scarred Purple - Smirk,Reading Glasses,No Traits,,Rat Tail - Smirk,3
8708,3.2,13604,47.4,https://solanart.io/search/?token=DmjHfrLPvMwsexqqV2qFWEYZH19owgThBu8RgidQgNDX,Yellow,No Traits,,Scarred Green - Grin,No Traits,Belt,,No Traits,3
8725,6.99,2430,41.04,https://solanart.io/search/?token=jKSdM38TrhdFw9CMDdM98ga1bzY9y8nMAab8bXgdZtf,Yellow,Football Jersey - Blue/White,,Brown - Grin,Reading Glasses,Pandas Pickles,,Lollipop - Grin,3
8747,3.3,2814,76.86,https://solanart.io/search/?token=13Qpvtfh2uaPDzSo93yk2EhPXkAsuAJ6FpKuQ8rz3cAv,Red,Xmas Sweater,,Scarred Red - Grin,No Traits,Pandos,,Dynamite - Grin,5
8762,5,12382,32.84,https://solanart.io/search/?token=8WhEvpL1bgT18cp2fNW9mfwxEx251JJg6zxJ7dyaN1iF,Black,Bandana,,Scarred Brown - Grin,No Traits,Pot,,No Traits,3
8791,2.25,13926,55.99,https://solanart.io/search/?token=CSJJp4QU6px8qW8AuWxHDbGvyvVvEdCzHF25VZ57WjZn,Green,Dress Shirt,,Scarred Green - Smirk,No Traits,No Traits,,No Traits,3
8811,17,3961,0,https://solanart.io/search/?token=CvuL3BujZgjNj64Vq4YWDCVq7Y4HpfX7VgwJn4XPMPPT,Yellow,Blouse,,Brown - Grin,No Traits,No Traits,,Acid - Grin,5
8836,5,3911,56.76,https://solanart.io/search/?token=CGViPP5NxGYJVUFTiQzQDkiF3nmk4nGKwDKPZd8am3Vg,Yellow,Denim Vest,,Brown - Grin,No Traits,Flat Cap,,Dynamite - Grin,3
8839,3.8,2480,72.8,https://solanart.io/search/?token=9ou5JvWZWNin2Z6wPuPX9N5JkGN2VCr5ja1TKtPm3jPG,Black,Chav Jacket,,Scarred Black - Grin,No Traits,Cardboard Box,,Smashed Bottle - Grin,3
8883,3.69,9935,52.85,https://solanart.io/search/?token=FinHWRjcSoqmfuXjacx5ok8L8vp9raRhrwYndZKZNwQK,Yellow,T-Shirt,,Brown - Grin,No Traits,Paint Can,,Lollipop - Grin,3
8891,3.1,7602,65.34,https://solanart.io/search/?token=DYmBH8yG3nLEYKiS1KqFYn5rm2myE1woq9ydLUomfc27,Blue,Knitted Vest,,Scarred Blue - Grin,Designer Glasses,Lampshade,,No Traits,6
8923,10,9732,0,https://solanart.io/search/?token=EyXgoPzNTWBkZ6JfAxRdkUPrqEtKSajdcyXsFpSvYrWt,Green,No Traits,,Green - Grin,Snow Goggles,No Traits,,No Traits,3
8946,7.5,739,40.71,https://solanart.io/search/?token=HpXmb3mskABJLDQ4939skjX1eqSy9Tp7bbT4gAd5L6bX,Purple,Vampire Cape,,Scarred Purple - Smirk,Designer Glasses,Sock,,Bird Foot - Smirk,3
8954,4.3,8567,50.61,https://solanart.io/search/?token=7CAJ33NyyFuPEwrCpkcSZVoGHTr6HrKhS5RihutQZGTE,Green,Fairy Wings,,Green - Smirk,No Traits,No Traits,,Crayon Shiv - Smirk,6
8995,5,13732,29.03,https://solanart.io/search/?token=5znWvn6DJSZGqvtVuZmUgSw7MAdQcjh1qPwNcjPKj3ms,Blue,No Traits,,Scarred Blue - Smirk,No Traits,Lampshade,,No Traits,3
9007,6969,12811,0,https://solanart.io/search/?token=DQdKdDqdgJaw37oseTpmECQhrrZ8fi8HjMFpqry8epxZ,Green,Turtle Neck,,Scarred Green - Grin,No Traits,Trucker Cap,,No Traits,3
9025,8.25,8503,11.3,https://solanart.io/search/?token=A42aqN7nPhTuDKvUFqC2Qty9X6BvkAGruc7DXwYLuSFq,Yellow,Toga,,Brown - Grin,No Traits,Headband,,No Traits,4
9035,95,2135,0,https://solanart.io/search/?token=GCSvqN3f2F1LBsHRbVQ8TDteqTGoQdXypqyxzNwu7pPr,Black,Denim Vest,,Antique - Smirk,No Traits,Sombrero,,Crayon Shiv - Smirk,3
9053,3.8,8486,55.84,https://solanart.io/search/?token=HovYCcXB5wEsB1D9vGXsve7Verzx9mMyEeNnJThBwEHA,Blue,Singlet,,Blue - Grin,No Traits,Cardboard Box,,Bone - Grin,4
9062,199,13990,0,https://solanart.io/search/?token=7XhS1HPJofFJiEJSQF3oxWtRuCxJGtAYXMzmETjHKG48,Purple,No Traits,,Purple - Grin,No Traits,Cardboard Box,,No Traits,3
9101,6.942069,1919,42.96,https://magiceden.io/item-details/G5awt74NR3kSDyG1LpzvE7z5juHDhziPLg4xp1RiruxY,Yellow,Degen Service Polo,,Brown - Smirk,No Traits,Flat Cap,,War Medal - Smirk,3
9129,2,5441,82.44,https://magiceden.io/item-details/SQ67zcn7mzeiy9b36ttqPBy9eiXCaTcVRRjLUwKSdzG,Purple,Denim Vest,,Scarred Purple - Smirk,Reading Glasses,Trash Lid,,Rat Tail - Smirk,3
9140,5.8,5256,44.96,https://solanart.io/search/?token=H6kuBqSnT8M3Eahp8Y9reDx9KYJYdYFLQZYMe121YoJe,Purple,Knitted Vest,,Scarred Purple - Smirk,Designer Glasses,Cardboard Box,,Match Stick - Smirk,5
9141,5,11459,35.45,https://solanart.io/search/?token=GUrJXgcnd27YBfgU8VVnHuHiGmXgZp5oKdHk5REc7mEo,Red,Open Shirt,,Red - Grin,No Traits,Colander,,No Traits,5
9195,22,10834,0,https://solanart.io/search/?token=JACSXw328JdRd8zNw8P8pkvWfD95LLiEX9M9NuoQ5aWJ,Green,Singlet,,Green - Smirk,No Traits,Sock,,No Traits,3
9228,68,507,0,https://solanart.io/search/?token=8RVPwVrag1LHHPB8rTqm4LgB4TDXQHqGCLuKwJ3JxntY,Red,Overalls,,Red - Grin,Swimming Goggles,Trucker Cap,,Dirty Fiat - Grin,3
9230,4.45,11406,41.1,https://solanart.io/search/?token=EPj42oKahkNaVitVjWCi5hvgadVDkpFzSAY5y4M2RqFN,Purple,No Traits,,Purple - Smirk,Reading Glasses,No Traits,,Cigarette - Smirk,3
9234,369.690002,2502,0,https://solanart.io/search/?token=FVBxqkdGBn7ExBV49mownpijpHY3GneRu9ZaN8dEAV42,Yellow,Hockey Pads,,Gold - Grin,Designer Glasses,No Traits,,No Traits,3
9263,6.942,8356,24.79,https://magiceden.io/item-details/B2A5FArtmq186zNm2xdp8YhQ8mTHr84vjrFt7v7jgBoA,Yellow,Hoodie,,Scarred Brown - Smirk,No Traits,Cardboard Box,,Bird Foot - Smirk,4
9264,2.88,8332,65.48,https://solanart.io/search/?token=jtt2ufS5MAHdGCfdHEaf8jBzmRHB6LeEW5RV1LtydHn,Blue,Turtle Neck,,Scarred Blue - Smirk,No Traits,Belt,,Match Stick - Smirk,5
9294,4.45,12785,37.21,https://solanart.io/search/?token=Hw7qrbRriprhJEK6geVo5PtCXsZUfpyL6RrV2Tf3Fj5U,Purple,No Traits,,Green - Grin,Designer Glasses,Plunger,,No Traits,3
9299,3.2,6532,67.36,https://solanart.io/search/?token=3MBTPsoMffxh8cUMCHL3McwVZeSyMCsrxqGmv3jRPfwL,Green,Hoodie,,Scarred Green - Smirk,No Traits,Colander,,Rat Tail - Smirk,5
9302,150,10664,0,https://solanart.io/search/?token=Sr4kMNJNV5c9shNvVTdTNcrb4PD5r19ybsbsQc2r8HH,Black,Football Jersey - Blue/White,,Scarred Black - Grin,No Traits,Degen Service Hat,,No Traits,3
9303,50,10661,0,https://solanart.io/search/?token=Cgqs5XRTXESyduxFVYpVbR1pjY69sqVav8nHJeyV3tBW,Purple,Degen Service Polo,,Purple - Grin,No Traits,Headband,,No Traits,5
9313,7.9,9790,11.16,https://alpha.art/t/42VmMCHtDTdSFVYUPPq2omMxSeLr3CH7ZBqC7LNYN4eW,Blue,Engineer,,Scarred Blue - Smirk,No Traits,Road Cone,,No Traits,6
9326,2.9,2580,81.52,https://alpha.art/t/7bx8jnNSZEDGprB735hqoJQw7s3t5R74L6gkUEtc4VzX,Green,Overalls,,Green - Grin,Designer Glasses,Belt,,Acid - Grin,6
9359,8,6098,20.58,https://solanart.io/search/?token=32DjQL4teXnPmdBu62GJzPnFBd8BRpzB6F3z6S4yLHQe,Black,Dress Shirt,,Black - Grin,Snow Goggles,No Traits,,No Traits,5
9375,5.67,5896,44.46,https://solanart.io/search/?token=7tj34Lduq6sBBLdVCEVEzA9nomNCZtho18ccZsJfkapw,Red,Vampire Cape,,Scarred Red - Grin,No Traits,Boot,,No Traits,3
9413,3.99,13276,40.42,https://solanart.io/search/?token=33SQxSJwzTEb8mAeUcNsJtkprk89s5jvLTLvVcq4ubhA,Red,Knitted Vest,,Red - Grin,No Traits,Tamberine,,No Traits,3
9434,8.199999999,6275,18.09,https://alpha.art/t/2k8utNfAkxEqBDZx9GCEeHqH5eoUgDv8jBr3vWrBD8FU,Black,Denim Vest,,Black - Smirk,No Traits,Trucker Cap,,Joint - Smirk,6
9445,5.5,4241,50.83,https://solanart.io/search/?token=AbU1wvsReYdkkxVveZgqYadz7Pw4hYec8sNtCZrPycg4,Red,Hockey Pads,,Scarred Red - Smirk,Reading Glasses,Plunger,,Match Stick - Smirk,3
9471,3.5,11286,50.94,https://solanart.io/search/?token=7fj6xhrw97QGTz7Nc7MGdDfaS1ddsNWg5ZiYtME9XS1v,Black,Turtle Neck,,Blue - Smirk,No Traits,Plunger,,Burnt Spoon - Smirk,4
9476,2.9,7733,66.97,https://alpha.art/t/9hUUWJ3wrqF6H6Y3HiLmYdPUa4RrtKQPDiAJ4smxSGHR,Red,Dress Shirt,,Red - Smirk,No Traits,Paper Bag,,Burnt Spoon - Smirk,4
9487,6.9,9455,22.11,https://magiceden.io/item-details/6EEJu5yLJGi4Dx7QgLG1pqhCXncYtCpgRbGT3TuZhFfM,Black,Leather Jacket,,Fox - Smirk,No Traits,Pandos,,No Traits,3
9515,9,13565,0,https://solanart.io/search/?token=6MuaWK5FHjyjz6RmXLQ1yxAWJ8YrXMta4FsXrTrtzVT7,Black,No Traits,,Scarred Black - Grin,No Traits,Pirate Hat,,No Traits,3
9517,8,10088,9.32,https://solanart.io/search/?token=G1KuoVyH8AiiAgzWBJgASPaEFBcCNjvyNQTLcrDMV6jD,Purple,Bumbag,,Purple - Smirk,Reading Glasses,Degen Service Hat,,No Traits,3
9541,7,9797,20.14,https://solanart.io/search/?token=D17QpB61Bud7cQTQTaoJ22dyEnRm4Zjrdr8YH4XoU9T7,Purple,Knitted Vest,,Scarred Purple - Grin,Designer Glasses,Trash Lid,,No Traits,6
9576,695,9699,0,https://solanart.io/search/?token=5r35GP3bsZ7owYBgBRDhV7NnTSTbjj9XLbLgGv59rpSA,Green,No Traits,,Green - Smirk,Reading Glasses,Tamberine,,Match Stick - Smirk,4
9585,2.4,9423,67.2,https://solanart.io/search/?token=8ieDmB1sN4MvNVQnUy3zSjg19m2WrKypahPLzinUZxxf,Blue,Bandana,,Blue - Grin,No Traits,Cardboard Box,,Lollipop - Grin,4
9587,8,5038,23.58,https://solanart.io/search/?token=6YP8R43tY8LMFkswaBkCeehyGCRtPi5e59hPZ7Cv9vJh,Yellow,Denim Vest,,Brown - Smirk,Star Glasses,Trash Lid,,No Traits,5
9599,2,10460,68.27,https://magiceden.io/item-details/824kDkPfGbbZGe7jKYPfaEToifGbuG7nsqyfufjT6aMb,Green,Turtle Neck,,Green - Smirk,No Traits,Cardboard Box,,Bird Foot - Smirk,5
9627,50,12912,0,https://solanart.io/search/?token=ELXKd9dfKKsAjPm2pC5MKjSHzWipZwqkXdBr6bVprnXG,Black,No Traits,,Black - Smirk,No Traits,Ice Cream,,Rat Tail - Smirk,6
9630,3.5,1225,79.34,https://solanart.io/search/?token=CG82MfszQVxL79orFKRcqgjW3xdcqX6HNidPEkdmFhik,Blue,Football Jersey - Red/Blue,,Scarred Red - Smirk,Trash Vipers,Paint Can,,Cigarette - Smirk,5
9703,25,8428,0,https://solanart.io/search/?token=CedW4opBBFcwxqM6bRZ6ApkVxZFKFvFRqaN9vWZUnFZt,Black,Overalls,,Scarred Black - Smirk,Designer Glasses,Degen Service Hat,,No Traits,3
9870,3.5,8927,57.6,https://solanart.io/search/?token=8o6TkQLpkcejpaJDsv9VCLKUKPqDkLGLv9QvYwwCkwbq,Purple,Singlet,,Purple - Smirk,No Traits,Belt,,Burnt Spoon - Smirk,5
9871,3,12452,52.65,https://solanart.io/search/?token=24dHe3t8QmmoVTHrhEjL2rnouebDrvm7AaNDYk7gmtqq,Red,Hoodie,,Red - Smirk,No Traits,Headband,,No Traits,5
9930,5,12970,31.18,https://solanart.io/search/?token=9Lt1yrTLpoGdSmbiDuP6eiCcNu7VmzTwjBoixwKLWSms,Yellow,No Traits,,Black - Smirk,No Traits,Trucker Cap,,Bird Foot - Smirk,5
9934,20,1780,0,https://solanart.io/search/?token=86W2o486YUtMu5cKs2To7ByUbDHykSXAx6xmibBYr1E5,Red,Leather Jacket,,Red - Smirk,Snow Goggles,Pirate Hat,,No Traits,4
9938,6,13842,18.72,https://solanart.io/search/?token=CxuCzi1JVYJAY9HnubGzvYsMY4qr4TWPRkuDoK6shivw,Yellow,No Traits,,Brown - Grin,No Traits,Belt,,No Traits,5
10012,5,3243,58.64,https://solanart.io/search/?token=7xRGgdm2wMidFnwbPi7R52b8QKXbPR4gCDuLVvSoEotk,Purple,Xmas Sweater,,Purple - Smirk,Designer Glasses,Lampshade,,Match Stick - Smirk,3
10023,195,491,0,https://solanart.io/search/?token=CAqQLqZ21XkhNLGXqj6AWWUaMcztseKqaBbG14FtgqKC,Red,Admiral,,Scarred Red - Grin,No Traits,Boot,,Smashed Bottle - Grin,5
10048,25.25,13126,0,https://solanart.io/search/?token=G4jnAdHFAo4qk7gqAde3ZgzefeJEu4qfAPQNecymD7Dt,Yellow,Overalls,,Brown - Smirk,No Traits,Paint Can,,No Traits,5
10060,2,13866,58.66,https://magiceden.io/item-details/CtboRVYFGC4yu44LBBVVFGTrmR9XW19sE2R1WeLGYt9p,Green,No Traits,,Scarred Purple - Smirk,No Traits,Cardboard Box,,No Traits,3
10085,4.5,6248,55.16,https://solanart.io/search/?token=F1jQAbseg4dfynigeeoD79dNZPRsmuMTGS2uUsrRMT4B,Green,Degen Service Polo,,Green - Grin,No Traits,Trash Lid,,Acid - Grin,5
10132,4.5,958,70.1,https://solanart.io/search/?token=5kHAv8CaghJ2SW4hBDQWj5h4NKi7mEHFnWMqRmYvRUQY,Yellow,Bumbag,,Brown - Smirk,Star Glasses,Tamberine,,Crayon Shiv - Smirk,5
10145,5,2456,60.87,https://solanart.io/search/?token=DeLnvDEUVi7JxrwgjdyHhm7sw1oR19Bg23isKvbDoo7n,Blue,Bumbag,,Scarred Blue - Smirk,Designer Glasses,Tomato Soup,,Match Stick - Smirk,5
10148,6.5,10885,22.07,https://solanart.io/search/?token=EwcyNG2EH7VSanS4b9J17tz5P4zKaqrqVxRisuxovvkD,Green,No Traits,,Scarred Green - Smirk,No Traits,Road Cone,,Rat Tail - Smirk,3
